"id","created_at","pick_up_time","guid","quoted_delivery_time","company_id","should_hold_at_airlines"
8918,"2019-07-17 17:26:44.797756","2019-07-17 17:26:44.224257","ATKNZCWGCC","2019-07-18 03:24:23",209,FALSE
8917,"2019-07-17 17:15:36.345234","2019-07-17 17:15:36.303737","AT7F2XR3CM","2019-07-18 03:04:33",209,FALSE
8916,"2019-07-17 16:56:09.788611","2019-07-17 16:56:09.745321","ATPJJH2AH4","2019-07-18 02:59:33",209,FALSE
8915,"2019-07-17 16:48:43.155832","2019-07-17 16:48:00","ATZD24R6D9","2019-07-18 01:36:55",22,FALSE
8914,"2019-07-17 16:19:06.871115","2019-07-17 16:19:06.82245","AT2EKGAMF7","2019-07-18 01:00:54",226,FALSE
8913,"2019-07-17 16:18:22.330173","2019-07-17 16:18:22.286587","ATDGNZDYHW","2019-07-18 00:07:40",226,FALSE
8912,"2019-07-17 16:17:05.623566","2019-07-17 16:17:05.57732","ATKYN7NF4K","2019-07-18 04:03:32",226,FALSE
8911,"2019-07-17 16:15:40.287654","2019-07-17 16:15:40.243264","ATRCYG2JEY","2019-07-18 00:55:25",226,FALSE
8910,"2019-07-17 16:14:31.273561","2019-07-17 16:14:31.20751","ATERWFPGFD","2019-07-17 23:34:29",226,FALSE
8909,"2019-07-17 16:13:03.639118","2019-07-17 16:13:02.994489","ATA3GK3CKX","2019-07-17 23:41:35",226,FALSE
8908,"2019-07-17 16:09:20.266421","2019-07-17 16:09:19.590087","AT7H4H6CFN","2019-07-17 23:34:29",226,FALSE
8907,"2019-07-17 16:07:35.442323","2019-07-17 16:07:34.870417","ATMYHNG722","2019-07-18 00:55:25",226,FALSE
8906,"2019-07-17 16:05:04.0917","2019-07-17 16:05:04.045075","AT2REAAT2J","2019-07-17 23:40:50",322,FALSE
8905,"2019-07-17 16:04:34.553549","2019-07-17 16:04:33.957799","ATFHW9GECG","2019-07-18 04:03:32",226,FALSE
8904,"2019-07-17 16:02:34.502378","2019-07-17 16:02:33.940118","ATZPGHWC3P","2019-07-18 00:07:40",226,FALSE
8903,"2019-07-17 15:53:38.230533","2019-07-17 15:53:38.150386","ATGP23WT3C","2019-07-18 01:10:52",324,FALSE
8902,"2019-07-17 15:49:29.719052","2019-07-17 15:49:29.671066","AT4HZAGD46","2019-07-18 00:30:52",226,FALSE
8901,"2019-07-17 15:47:58.197539","2019-07-17 15:47:58.152963","AT9EMP4E3A","2019-07-18 00:30:52",226,FALSE
8900,"2019-07-17 15:43:12.190128","2019-07-17 15:43:12.134193","ATA2263XR4","2019-07-18 00:30:52",226,FALSE
8899,"2019-07-17 14:55:28.501926","2019-07-17 14:55:28.443905","ATAWGJ443N","2019-07-17 17:33:53",214,FALSE
8898,"2019-07-17 14:54:36.787901","2019-07-17 14:54:36.741075","ATHMW3WYTR","2019-07-18 00:04:33",209,FALSE
8897,"2019-07-17 14:23:39.327899","2019-07-17 14:23:39.28261","ATH6HC7693","2019-07-17 22:58:33",209,FALSE
8896,"2019-07-17 13:11:47.31526","2019-07-17 13:11:47.245681","AT9PFPM2X3","2019-07-18 00:14:00",362,FALSE
8895,"2019-07-16 23:49:43.748629","2019-07-16 23:49:42.98755","ATHDWFZ7HM","2019-07-17 02:54:18",128,FALSE
8894,"2019-07-16 22:09:46.285659","2019-07-17 18:00:00","ATNA4NDXGR","2019-07-17 22:52:57",226,FALSE
8893,"2019-07-16 21:47:53.340086","2019-07-16 21:47:52.694691","AT66RY7YKK","2019-07-17 05:25:18",226,FALSE
8892,"2019-07-16 19:11:01.127149","2019-07-16 19:11:01.088871","ATFRYRY667","2019-07-17 05:50:04",363,FALSE
8891,"2019-07-16 18:28:33.853773","2019-07-16 18:28:33.805351","AT9CKHWDXF","2019-07-17 05:17:21",327,FALSE
8890,"2019-07-16 18:25:36.01107","2019-07-16 18:25:35.969644","ATEHD43GN4","2019-07-17 04:28:21",327,FALSE
8889,"2019-07-16 18:22:12.654981","2019-07-16 18:22:12.615046","ATXXWJN6NR","2019-07-17 04:28:21",327,FALSE
8888,"2019-07-16 18:20:09.169218","2019-07-16 18:20:08.68868","ATRTTGTPCH","2019-07-17 04:28:21",327,FALSE
8887,"2019-07-16 17:50:31.544192","2019-07-16 17:50:31.502893","ATXTJ9PK9Z","2019-07-17 05:56:49",363,FALSE
8886,"2019-07-16 17:18:33.088596","2019-07-16 17:18:33.046459","ATMJY2AC4F","2019-07-17 05:50:04",363,FALSE
8885,"2019-07-16 16:37:47.184113","2019-07-16 16:37:47.141633","ATDYGCKPCM","2019-07-17 01:59:20",214,FALSE
8884,"2019-07-16 16:20:20.068364","2019-07-16 16:20:20.017349","ATZHKME3TD","2019-07-17 01:04:01",214,FALSE
8883,"2019-07-16 16:15:03.856956","2019-07-16 16:15:03.811596","ATNCCWTTHJ","2019-07-17 02:07:37",208,FALSE
8882,"2019-07-16 15:45:20.225337","2019-07-16 15:45:19.599713","ATMC29DT9R","2019-07-17 01:04:01",214,FALSE
8881,"2019-07-16 14:04:56.123556","2019-07-16 14:04:56.001097","AT3GXJJ766","2019-07-17 03:00:41",363,FALSE
8876,"2019-07-15 20:19:48.328185","2019-07-15 20:19:48.061237","AT3NJGPGMH","2019-07-15 21:52:55",369,FALSE
8875,"2019-07-15 18:53:41.685889","2019-07-15 18:53:41.640627","ATRKEK4E39","2019-07-15 21:01:00",324,FALSE
8874,"2019-07-15 18:28:06.041703","2019-07-15 18:28:05.992309","ATRRXJ7TH7","2019-07-15 20:01:12",369,FALSE
8873,"2019-07-15 18:25:40.504211","2019-07-15 18:25:40.452931","ATY3CN2WC9","2019-07-16 06:05:41",326,FALSE
8872,"2019-07-15 18:24:29.697035","2019-07-15 18:24:29.287667","ATXKD9FD4K","2019-07-15 20:31:48",324,FALSE
8871,"2019-07-15 18:12:05.988195","2019-07-15 18:12:05.944473","ATJKZ9XXJK","2019-07-16 03:11:37",210,FALSE
8870,"2019-07-15 16:04:52.904155","2019-07-15 16:04:52.808708","ATJT366Y2N","2019-07-16 01:43:33",226,FALSE
8869,"2019-07-15 15:11:37.052874","2019-07-15 15:11:36.99052","AT6HZEXH3A","2019-07-16 05:19:52",211,FALSE
8868,"2019-07-15 15:06:37.576039","2019-07-15 15:06:37.532723","AT2GTYXX7X","2019-07-15 23:59:55",211,FALSE
8867,"2019-07-15 14:56:23.44004","2019-07-15 14:56:23.397477","ATTRJDZM4M","2019-07-15 22:05:55",211,FALSE
8866,"2019-07-15 14:20:58.171835","2019-07-15 14:20:58.129441","ATY69PDPCP","2019-07-16 03:00:41",363,FALSE
8865,"2019-07-15 14:19:44.649204","2019-07-15 14:19:44.605675","ATXAKMXGZ9","2019-07-16 03:00:41",363,FALSE
8864,"2019-07-14 23:09:46.027551","2019-07-14 23:09:45.952413","ATWH4FHTD9","2019-07-15 01:10:14",363,FALSE
8863,"2019-07-14 22:58:56.82001","2019-07-14 22:58:56.74723","AT99CDRWW4","2019-07-15 17:31:41",363,FALSE
8862,"2019-07-14 22:49:55.069608","2019-07-14 22:49:54.954828","ATHCN6FE4T","2019-07-15 17:31:41",363,FALSE
8861,"2019-07-13 21:46:04.201009","2019-07-13 21:46:03.972785","ATGWTMAEA9","2019-07-14 01:22:06",209,FALSE
8860,"2019-07-12 21:29:35.986324","2019-07-12 21:29:35.913722","ATHDY9KYZP","2019-07-13 06:22:56",367,FALSE
8859,"2019-07-12 21:14:51.449643","2019-07-12 21:14:51.388431","ATH2GFPHHM","2019-07-13 06:22:56",367,FALSE
8857,"2019-07-12 21:08:41.31558","2019-07-12 21:08:41.241375","ATA42HCKFH","2019-07-13 07:42:56",209,FALSE
8855,"2019-07-12 21:07:04.243562","2019-07-12 21:07:04.139461","AT9WTDARRA","2019-07-13 06:22:56",209,FALSE
8854,"2019-07-12 20:57:30.386285","2019-07-12 20:57:30.341463","ATPKGYDG2C","2019-07-13 11:35:01",209,FALSE
8853,"2019-07-12 20:55:24.534354","2019-07-12 20:55:24.49479","ATJP3MKDHM","2019-07-13 11:35:01",209,FALSE
8852,"2019-07-12 20:55:12.504133","2019-07-12 20:55:12.465078","ATX7WTN2TK","2019-07-13 00:31:15",209,FALSE
8851,"2019-07-12 20:35:38.829894","2019-07-12 20:35:38.785479","ATPGX66ZFW","2019-07-13 05:52:33",365,FALSE
8850,"2019-07-12 20:31:19.740875","2019-07-15 17:30:00","AT9WX9DAY7","2019-07-16 01:00:54",226,FALSE
8849,"2019-07-12 20:29:26.895771","2019-07-15 20:28:00","ATT6WWMFYF","2019-07-15 20:58:00",226,FALSE
8848,"2019-07-12 20:19:21.045404","2019-07-12 20:19:20.967038","ATKXH2TGWW","2019-07-13 05:52:33",365,FALSE
8847,"2019-07-12 20:17:27.770337","2019-07-12 20:17:27.597054","ATRMEMRRNG","2019-07-13 07:36:54",226,FALSE
8846,"2019-07-12 20:02:59.771403","2019-07-12 20:02:59.70499","ATMCW7CEGN","2019-07-13 05:52:33",366,FALSE
8845,"2019-07-12 19:50:04.587079","2019-07-12 19:50:04.406474","ATZPFYNJ6M","2019-07-13 17:25:14",366,FALSE
8844,"2019-07-12 18:10:29.260538","2019-07-12 18:10:29.214143","ATPCTE3DGW","2019-07-13 07:47:59",209,FALSE
8843,"2019-07-12 17:08:24.738416","2019-07-12 17:08:24.68624","ATKJCDGENZ","2019-07-13 03:40:37",208,FALSE
8842,"2019-07-12 17:01:31.767463","2019-07-12 17:01:00","AT43MPAC2Y","2019-07-13 00:47:55",22,FALSE
8841,"2019-07-12 15:55:16.466483","2019-07-12 15:55:16.427657","ATD3DDPKXG","2019-07-13 03:20:56",231,FALSE
8840,"2019-07-12 15:09:08.152818","2019-07-12 15:09:08.094421","ATHW2ER96E","2019-07-13 03:20:56",231,FALSE
8839,"2019-07-12 14:36:29.494827","2019-07-12 14:36:29.443399","ATTWWX9YWY","2019-07-13 00:42:13",365,FALSE
8838,"2019-07-12 14:25:47.41364","2019-07-12 14:25:47.373304","ATZAACCRTT","2019-07-13 03:00:41",363,FALSE
8837,"2019-07-12 13:27:41.853698","2019-07-15 18:00:00","ATT6P7ZPY3","2019-07-16 06:17:21",226,FALSE
8836,"2019-07-12 13:13:14.545668","2019-07-12 13:13:13.958108","ATJY4MECRC","2019-07-13 01:02:21",226,FALSE
8835,"2019-07-11 20:16:34.522073","2019-07-11 20:16:34.480635","ATEGNA9TMY","2019-07-11 21:49:16",128,FALSE
8834,"2019-07-11 20:07:59.713454","2019-07-11 20:07:59.671615","AT2CF39PN6","2019-07-11 21:40:41",128,FALSE
8833,"2019-07-11 19:50:40.383737","2019-07-11 19:50:40.341335","ATFCT2MGCW","2019-07-11 21:23:22",128,FALSE
8832,"2019-07-11 19:42:15.261471","2019-07-11 19:42:00","AT2ADJDGZY","2019-07-11 21:15:43",128,FALSE
8831,"2019-07-11 19:40:48.401132","2019-07-11 19:40:00","AT4J6AEFG6","2019-07-11 21:13:30",128,FALSE
8830,"2019-07-11 19:39:27.915988","2019-07-11 19:39:27.842042","AT4763GWNF","2019-07-12 08:12:49",363,FALSE
8829,"2019-07-11 19:38:00.111581","2019-07-11 19:38:00.069833","ATCGY24FKP","2019-07-12 08:12:49",363,FALSE
8828,"2019-07-11 18:56:39.308076","2019-07-11 18:56:39.268413","ATAAXEJPGD","2019-07-12 05:50:04",363,FALSE
8827,"2019-07-11 18:45:43.381247","2019-07-11 18:45:43.34081","ATKJZP9J6W","2019-07-12 05:50:04",363,FALSE
8826,"2019-07-11 18:27:47.847318","2019-07-11 18:27:47.76587","AT7TPJ3C9M","2019-07-12 03:57:33",226,FALSE
8825,"2019-07-11 18:21:06.449032","2019-07-11 18:21:06.398227","ATPDRECJAD","2019-07-12 03:57:33",226,FALSE
8824,"2019-07-11 18:16:54.870946","2019-07-11 18:16:54.823415","AT64DDTZMC","2019-07-12 05:27:00",226,FALSE
8823,"2019-07-11 17:33:58.669109","2019-07-11 17:33:58.624032","AT2J6K63JR","2019-07-12 02:57:56",366,FALSE
8822,"2019-07-11 17:22:30.598939","2019-07-11 17:22:30.534275","ATXKCXA9JG","2019-07-12 02:57:56",366,FALSE
8821,"2019-07-11 16:49:00.747982","2019-07-11 16:49:00.706767","AT7A7RGDPJ","2019-07-12 00:46:08",360,FALSE
8820,"2019-07-11 15:29:32.23426","2019-07-11 15:29:32.153918","ATYMW6TTJY","2019-07-12 01:43:33",366,FALSE
8819,"2019-07-11 15:10:40.324558","2019-07-11 15:10:40.262516","ATTWTATYWE","2019-07-12 01:11:19",226,FALSE
8818,"2019-07-11 14:58:54.276944","2019-07-11 14:58:54.2317","ATGHCG9TRR","2019-07-12 01:11:19",226,FALSE
8817,"2019-07-11 14:55:50.512884","2019-07-11 14:55:50.466872","AT64N47F6G","2019-07-12 01:11:19",226,FALSE
8816,"2019-07-11 14:36:37.77472","2019-07-11 14:36:37.729984","ATXX6HYK4Y","2019-07-12 03:45:44",211,FALSE
8815,"2019-07-11 14:36:04.212675","2019-07-11 14:36:04.164341","ATFAFCEMKH","2019-07-11 16:19:06",211,FALSE
8814,"2019-07-11 14:35:20.590688","2019-07-11 14:35:20.550575","ATD3N9XRT4","2019-07-12 05:17:56",211,FALSE
8813,"2019-07-11 14:28:50.00795","2019-07-11 14:28:49.959002","ATCDDYZ2F4","2019-07-11 16:11:51",211,FALSE
8812,"2019-07-11 14:28:04.864923","2019-07-11 14:28:04.818057","ATGRRTNYK4","2019-07-11 16:11:06",211,FALSE
8811,"2019-07-11 14:24:51.895562","2019-07-11 14:24:51.849586","ATJHJ2PHGG","2019-07-12 03:26:14",211,FALSE
8810,"2019-07-11 14:16:08.527795","2019-07-11 14:16:08.479283","ATZFM3PJWA","2019-07-11 23:17:56",226,FALSE
8809,"2019-07-11 14:10:08.58255","2019-07-11 14:10:08.515051","AT9JYMF9A2","2019-07-11 23:17:56",226,FALSE
8808,"2019-07-11 13:43:08.649295","2019-07-11 13:43:07.966112","ATNRWYERK7","2019-07-11 22:04:20",320,FALSE
8807,"2019-07-11 13:08:17.861744","2019-07-11 13:08:17.649829","ATZXH3DRRP","2019-07-12 00:47:56",231,FALSE
8806,"2019-07-11 12:37:12.280287","2019-07-11 12:37:12.242831","AT3GDGZYN3","2019-07-11 22:44:56",231,FALSE
8805,"2019-07-11 12:36:41.127343","2019-07-11 12:36:41.080848","ATA667G9H9","2019-07-12 00:47:56",231,FALSE
8804,"2019-07-11 12:31:42.515378","2019-07-11 12:31:41.83406","ATG9C6392Y","2019-07-11 14:30:09",231,FALSE
8803,"2019-07-10 22:14:01.108862","2019-07-13 15:00:00","ATANWAZJ4C","2019-07-14 00:59:47",30,FALSE
8802,"2019-07-10 22:11:15.940608","2019-07-13 17:00:00","ATAPANWXD7","2019-07-14 04:13:47",30,FALSE
8801,"2019-07-10 22:08:32.788177","2019-07-10 22:08:32.473261","ATE9RRPE6R","2019-07-11 18:22:47",30,FALSE
8800,"2019-07-10 22:05:28.473813","2019-07-10 22:05:27.355982","AT3HR3CKTP","2019-07-11 01:37:09",30,FALSE
8799,"2019-07-10 20:08:17.896611","2019-07-10 20:08:17.275153","AT93JZDCFF","2019-07-11 05:56:54",224,FALSE
8798,"2019-07-10 18:26:09.560273","2019-07-10 18:26:08.977026","AT27WYMAJT","2019-07-11 06:29:42",211,FALSE
8797,"2019-07-10 18:13:25.891555","2019-07-10 18:13:25.831323","AT9JZ7PD26","2019-07-11 03:19:00",210,FALSE
8796,"2019-07-10 18:09:55.908176","2019-07-10 18:09:55.863165","ATHZ3F6FTH","2019-07-10 19:58:26",224,FALSE
8795,"2019-07-10 16:45:26.597456","2019-07-10 16:45:26.556693","ATK6E6H9DN","2019-07-10 19:44:11",361,FALSE
8794,"2019-07-10 16:45:05.575139","2019-07-10 16:45:05.538041","ATTCTZ6Z9Y","2019-07-11 04:50:49",363,FALSE
8793,"2019-07-10 16:43:43.035244","2019-07-10 16:43:42.593327","ATR2CX2NHF","2019-07-11 00:56:57",211,FALSE
8792,"2019-07-10 16:43:21.659472","2019-07-10 16:43:21.614749","AT9DPAXWN4","2019-07-10 19:42:06",361,FALSE
8791,"2019-07-10 16:05:44.522454","2019-07-10 16:05:44.481953","ATPCXM2PMC","2019-07-11 04:50:49",363,FALSE
8790,"2019-07-10 16:04:30.353308","2019-07-10 16:04:30.317234","ATMHYTDY74","2019-07-11 04:50:49",363,FALSE
8789,"2019-07-10 16:03:36.301983","2019-07-10 16:03:36.261342","ATPDE3KFZX","2019-07-11 04:50:49",363,FALSE
8788,"2019-07-10 16:02:31.755727","2019-07-10 16:02:31.719989","ATE3HGWHH3","2019-07-11 04:50:49",363,FALSE
8787,"2019-07-10 15:20:17.990042","2019-07-10 15:20:17.856204","AT6TZ2PEN7","2019-07-10 18:56:20",361,FALSE
8786,"2019-07-10 15:19:14.552387","2019-07-10 15:19:14.459977","ATPHA7HAKT","2019-07-11 01:37:56",209,FALSE
8785,"2019-07-10 15:14:13.704492","2019-07-10 15:14:13.664317","ATD3X2CEW6","2019-07-11 04:50:49",363,FALSE
8784,"2019-07-10 15:13:19.233443","2019-07-10 15:13:19.200217","AT6T9DWRZM","2019-07-10 16:43:19",363,FALSE
8783,"2019-07-10 15:12:44.084084","2019-07-10 15:12:44.039459","ATZ9MGXDDC","2019-07-11 01:37:56",209,FALSE
8782,"2019-07-10 15:12:40.987248","2019-07-10 15:12:40.95375","ATYGKZH7GX","2019-07-10 16:42:40",363,FALSE
8781,"2019-07-10 14:49:52.113014","2019-07-10 14:49:51.704159","ATR6YHHD67","2019-07-10 16:46:57",360,FALSE
8780,"2019-07-10 14:43:03.662731","2019-07-10 14:43:03.621658","ATY4NA97RY","2019-07-11 02:34:23",14,FALSE
8779,"2019-07-10 14:31:51.281012","2019-07-10 14:31:51.237427","ATMX7TGPD4","2019-07-10 23:14:34",360,FALSE
8778,"2019-07-10 14:15:33.964827","2019-07-10 14:15:33.916785","ATMZ6JWR4Z","2019-07-11 03:03:34",363,FALSE
8777,"2019-07-10 14:12:54.04419","2019-07-10 14:12:54.001059","ATRGA2KEYX","2019-07-11 01:42:56",192,FALSE
8776,"2019-07-10 14:12:09.073235","2019-07-10 14:12:09.027903","ATWFGEJ62X","2019-07-11 03:03:34",363,FALSE
8775,"2019-07-10 13:59:46.336736","2019-07-10 13:59:46.294331","ATXXNWMZCG","2019-07-10 22:34:34",360,FALSE
8774,"2019-07-10 13:11:09.614335","2019-07-10 13:11:09.575482","ATCWYWZWRE","2019-07-11 01:42:56",192,FALSE
8773,"2019-07-10 13:08:38.770517","2019-07-10 13:08:00","ATEWX6FCNP","2019-07-10 14:38:38",22,FALSE
8772,"2019-07-10 12:55:00.299123","2019-07-10 12:55:00","ATEEXKTA3T","2019-07-10 14:50:28",22,FALSE
8771,"2019-07-10 12:44:24.289272","2019-07-10 12:44:00","AT7T6XANNC","2019-07-11 06:53:24",22,FALSE
8770,"2019-07-10 12:15:48.82849","2019-07-10 12:15:00","ATDP2DW6AT","2019-07-10 14:07:32",22,FALSE
8769,"2019-07-10 12:08:43.150477","2019-07-10 12:08:00","ATC723DFX3","2019-07-10 19:29:12",22,FALSE
8768,"2019-07-10 11:55:14.836025","2019-07-10 11:55:14.796332","ATM9PZF44N","2019-07-11 00:14:33",14,FALSE
8767,"2019-07-10 11:51:55.900713","2019-07-10 11:51:55.842085","AT3FHNRT6A","2019-07-11 00:14:33",192,FALSE
8766,"2019-07-10 11:46:30.364899","2019-07-10 11:46:30.318309","ATTEEGGYWT","2019-07-11 00:14:33",192,FALSE
8765,"2019-07-09 22:53:19.218879","2019-07-09 22:53:19.150712","ATM3RYJ9EG","2019-07-10 07:04:34",360,FALSE
8764,"2019-07-09 22:16:28.276933","2019-07-09 22:16:27.479888","AT22ETKW9F","2019-07-10 11:13:54",327,FALSE
8763,"2019-07-09 20:02:00.994118","2019-07-09 20:02:00","ATA62GAEH6","2019-07-10 01:51:17",24,FALSE
8762,"2019-07-09 19:58:51.987568","2019-07-09 19:58:00","ATHZ7D7CEC","2019-07-10 00:24:16",24,FALSE
8761,"2019-07-09 19:55:00.247022","2019-07-09 19:55:00","ATRZ4XA6TM","2019-07-10 04:45:26",24,FALSE
8760,"2019-07-09 19:52:05.637919","2019-07-09 19:52:00","ATZTFNAJA2","2019-07-09 22:17:45",24,FALSE
8759,"2019-07-09 19:45:29.51276","2019-07-09 19:46:00","AT69J6MP39","2019-07-09 23:56:14",14,FALSE
8758,"2019-07-09 19:42:42.264241","2019-07-09 19:42:42.214243","AT4NDJN4DY","2019-07-10 04:18:14",211,FALSE
8757,"2019-07-09 19:40:47.719436","2019-07-09 19:41:00","ATH3CJDGAD","2019-07-09 23:30:12",14,FALSE
8756,"2019-07-09 19:36:14.423483","2019-07-09 19:36:00","AT3DJKAWMG","2019-07-09 14:00:00",14,FALSE
8755,"2019-07-09 19:29:53.625978","2019-07-09 19:31:00","AT3Z7X36D9","2019-07-10 05:47:18",14,FALSE
8754,"2019-07-09 19:21:11.403868","2019-07-09 19:21:00","ATM99DY7A7","2019-07-10 00:33:10",14,FALSE
8753,"2019-07-09 19:07:44.725494","2019-07-09 19:07:00","ATXPEXXXMH","2019-07-10 00:20:47",14,FALSE
8752,"2019-07-09 18:05:13.76765","2019-07-10 15:00:00","AT73F6MZT9","2019-07-10 17:00:33",167,FALSE
8751,"2019-07-09 18:04:49.603655","2019-07-09 18:04:49.559705","AT67YGP4R3","2019-07-10 03:11:52",316,FALSE
